sentence_id	words	labels
195	h.	O
195	1/3	O
195	.	O
196	les	O
196	Siu	O
196	Lis	O
196	.	O
197	Jane	I-PERS
197	Colombel	I-PERS
197	.	O
198	Arnio	O
198	.	O
199	lis	O
199	.	O
200	Alex	I-PERS
200	et	O
200	Mina	I-PERS
200	.	O
201	Frivola	I-PERS
201	and	O
201	Deep	O
201	.	O
202	W	O
202	a	O
202	;	O
202	Bros	O
202	.	O
203	etc	O
203	Dimanches	O
203	et	O
203	fêtes	O
203	,	O
203	matinées	O
203	à	O
203	2	O
203	h.	O
203	Palais	I-ORG
203	de	I-ORG
203	la	I-ORG
203	Danse	I-ORG
203	(	I-ORG
203	Olympia	O
203	)	O
203	.	O
204	Tous	O
204	les	O
204	jours	O
204	,	O
204	a	O
204	4	O
204	b.	O
204	.	O
205	thé-tango	O
205	Elégances	O
205	.	O
206	Après	O
206	minuit	O
206	,	O
206	sou	O
206	.	O
207	pers-tangu	O
207	.	O
208	spectacles	O
208	.	O
209	Tivoh-Cinema	O
209	,	O
209	U.	O
209	rue	O
209	Douane	O
209	(	O
209	r	O
209	426-44	O
209	;	O
209	.	O
210	Mat	O
210	.	O
211	et	O
211	soirée	O
211	la	O
211	Murche	O
211	des	O
211	Rvis	O
211	la	O
211	Revanche	O
211	<ïe	O
211	ta	O
211	cigale	O
211	.	O
212	Tcutes	O
212	les	O
212	actual	O
212	(	O
212	Jrand	O
212	orch	O
212	.	O
213	symph	O
213	Concert	O
213	Mayol	I-PERS
213	.	O
214	Mayol	I-PERS
214	chante	O
214	à	O
214	10	O
214	h	O
214	1/2	O
214	,	O
214	ainsi	O
214	que	O
214	jeudis	O
214	,	O
214	dimanches	O
214	et	O
214	fêtes	O
214	,	O
214	en	O
214	matinée	O
214	.	O
215	Eldorad	O
215	""""	O
215	it	O
215	Nord	O
215	42-17	O
215	)	O
215	.	O
216	Dranem	I-PERS
216	chante	O
216	et	O
216	joue	O
216	la	O
216	Pharntacie	O
216	est	O
216	ouverte	O
216	toute	O
216	la	O
216	nuit	O
216	.	O
217	Bach	I-PERS
217	,	O
217	Carjol	I-PERS
217	,	O
217	Vorell	I-PERS
217	:	O
217	,	O
217	Mmes	O
217	R.	I-PERS
217	Deschamps	I-PERS
217	,	O
217	Dol	I-PERS
217	.	O
218	met	O
218	,	O
218	Turcy	I-PERS
218	.	O
219	Rosé	O
219	Amy	I-PERS
219	.	O
220	etc	O
220	.	O
221	Gaité-Rdfcnecbouart	I-PERS
221	:	O
221	i.	O
221	400-23	O
221	}	O
221	Tu	O
221	vas	O
221	fort	O
221	!	O
222	revue	O
222	,	O
222	bœurs	O
222	Kaufman	I-PERS
222	,	O
222	Uelyane	I-PERS
222	,	O
222	Delbay	I-PERS
222	,	O
222	Darcet	I-PERS
222	,	O
222	Matisuelle	I-PERS
222	,	O
222	etc	O
222	.	O
223	Palace-Cirque	I-ORG
223	de	O
223	Paris	I-LIEU
223	(	O
223	r.	I-LIEU
223	Saxe	I-LIEU
223	31-90	O
223	)	O
223	Métro	O
223	Laiour-Maubourg	I-LIEU
223	.	O
224	Qné	O
224	Vn	O
224	drame	O
224	au	O
224	paya	O
224	basque	O
224	,	O
224	Carpentier	I-PERS
224	contre	O
224	fiombarbier	O
224	Wells	I-PERS
224	.	O
225	Part	O
225	.	O
226	attr	O
226	.	O
227	Les	O
227	Martens	O
227	et	O
227	autres	O
227	.	O
228	Eden-Concert	O
228	.	O
229	94	O
229	,	O
229	avenm	I-LIEU
229	Ledru-Hollin	I-LIEU
229	.	O
230	Faites	O
230	chauilei	O
230	la	O
230	colle	O
230	!	O
231	revue	O
231	.	O
232	uaby	O
232	de	O
232	Fradas	I-PERS
232	;	O
232	Gilles	I-PERS
232	,	O
232	Elise	I-PERS
232	Puget	I-PERS
232	,	O
232	les	O
232	Poupées	O
232	parisiennes	O
232	.	O
233	La	O
233	Pie-qtu-Chante	O
233	,	O
233	t&J	O
233	,	O
233	r	O
233	Montmartre	I-LIEU
233	t.	O
233	Central	O
233	Chartes	I-LIEU
233	Fallot	I-LIEU
233	.	O
234	Autûars	O
234	gais	O
234	.	O
235	Sécrétai	O
235	:	O
235	,	O
235	Paco	I-LIEU
235	.	O
236	St-Gramer	O
236	.	O
237	Jeanjame	I-PERS
237	Revue	O
237	Dany	I-PERS
237	Mouveau-Cirque	I-ORG
237	,	O
237	à	O
237	h.	O
237	Attractions	O
237	.	O
238	A	O
238	10	O
238	il	O
238	.	O
239	,	O
239	championnat	O
239	des	O
239	champions	O
239	de	O
239	lutte	O
239	de	O
239	combat	O
239	.	O
240	Grands	O
240	Magasins	O
240	Dufayel	I-ORG
240	.	O
241	Concert	O
241	et	O
241	cinématographe	O
241	tous	O
241	les	O
241	jours	O
241	,	O
241	de	O
241	2	O
241	h	O
241	,	O
241	a	O
241	6	O
241	h.	O
241	,	O
241	sauf	O
241	le	O
241	dimanche	O
241	.	O
242	BulïeL	O
242	Nombreuses	O
242	attractions	O
242	.	O
243	Falais-Rccbechouart	I-LIEU
243	,	O
243	53	O
243	,	O
243	bd	I-LIEU
243	Hochuchouart	I-LIEU
243	i.	O
243	VIétro	O
243	Anvers	I-LIEU
243	,	O
243	.	O
244	ïans	O
244	famille	O
244	,	O
244	célèbre	O
244	troman	O
244	d'	O
244	Hecioi	I-PERS
244	Aia	I-PERS
244	.	O
245	iut	O
245	.	O
246	au	O
246	Palais-Rochechouarf	I-LIEU
246	:	O
246	Matinées	O
246	ter	O
246	.	O
247	2.	O
247	.	O
248	i.	O
248	4	O
248	janvier	O
248	.	O
249	Cinéma-Palace	O
249	,	O
249	40	O
249	,	O
249	boulevard	I-LIEU
249	Bonne-Nouvelle	I-LIEU
249	ià	O
249	côte	O
249	du	O
249	oyinnasej	O
249	.	O
250	Tond	O
250	Mix	O
250	et	O
250	te	O
250	chériiï	O
250	Les	O
250	actualités	O
250	par	O
250	le	O
250	Pathé-Journal	O
250	.	O
251	Electric-Palace	O
251	,	O
251	5	O
251	,	O
251	boulevard	I-LIEU
251	des	I-LIEU
251	Italiens	I-LIEU
251	.	O
252	La	O
252	Marche	O
252	des	O
252	Rois	O
252	(	O
252	conte	O
252	de	O
252	Noël	O
252	;	O
252	.	O
253	Les	O
253	actualités	O
253	du	O
253	monde	O
253	entier	O
253	.	O
254	Kursaai	O
254	,	O
254	av	I-LIEU
254	.	I-LIEU
255	de	I-LIEU
255	Chchy	I-LIEU
255	.	O
256	La	O
256	Cnolla	O
256	,	O
256	Le	O
256	Gaël	O
256	Menel	O
256	.	O
257	Resca	O
257	,	O
257	Bréol	O
257	,	O
257	les	O
257	Uionès	O
257	,	O
257	les	O
257	6	O
257	Félicitas	O
257	,	O
257	Les	O
257	i-ylvios	O
257	.	O
258	Moulin-Bouge	I-ORG
258	it	O
258	.	O
259	Marca	O
259	.	O
260	det	O
260	liS-63	O
260	)	O
260	.	O
261	Fais	O
261	voir	O
261	dis	O
261	:	O
261	revue	O
261	en	O
261	4S	O
261	tableaux	O
261	d	O
261	'	O
261	.	O
262	Àndré	I-PERS
262	Uahl	I-PERS
262	et	O
262	F	O
262	Uivere	I-PERS
262	,	O
262	musique	O
262	de	O
262	Beretta	I-ORG
262	.	O
263	Cigaie	O
263	;	O
263	i.	O
263	Nord	O
263	07-eOi	O
263	.	O
264	La	O
264	nouvelle	O
264	revue	O
264	.	O
265	Luna-Park	O
265	.	O
266	Ouvert	O
266	dimanches	O
266	et	O
266	fêtes	O
266	avec	O
266	•	O
266	mjs	O
266	attractions	O
266	.	O
267	Dancing	I-ORG
267	Palace	I-ORG
267	.	O
268	Gaumont	I-ORG
268	Palace	I-ORG
268	(	O
268	Hippodrome	O
268	)	O
268	u.	O
268	Marcadet	O
268	-'fous	O
268	les	O
268	soirs	O
268	,	O
268	a	O
268	b	O
268	h.	O
268	la	O
268	Marche	O
268	des	O
268	rois	O
268	conte	O
268	de	O
268	Aoêi	I-LIEU
268	Au	O
268	gre	O
268	des	O
268	/lots	O
268	,	O
268	cinémadrame	O
268	le	O
268	Soêl	O
268	d'	O
268	Onésime	I-PERS
268	,	O
268	fantaisie	O
268	cinéma	O
268	scénique	O
268	.	O
269	Attractions	O
269	sensationnelleo	O
269	.	O
270	Magic-Gity	O
270	.	O
271	Tous	O
271	les	O
271	jour	O
271	:	O
271	matinée	O
271	et	O
271	soirée	O
271	,	O
271	Bal	O
271	,	O
271	akating-	O
271	Magic-Cinemu-Palace	I-LIEU
271	.	O
272	Dimanches	O
272	et	O
272	fêles	O
272	,	O
272	toutes	O
272	les	O
272	attractions	O
272	.	O
273	Pathé-Palace	I-LIEU
273	,	O
273	32	O
273	,	O
273	boulevard	I-LIEU
273	des	I-LIEU
273	Italiens	I-LIEU
273	.	O
274	Séances	O
274	de	O
274	heures	O
274	a	O
274	mmuit	O
274	.	O
275	Le	O
275	Palhêcolor	O
275	.	O
276	PalhèJournat	O
276	.	O
277	Actualités	O
277	.	O
278	Le	O
278	Cotisée	I-ORG
278	,	O
278	33	O
278	,	O
278	av	I-LIEU
278	.	I-LIEU
279	Ch-Elysées	I-LIEU
279	;	O
279	Métro	O
279	Marbeuf	I-LIEU
279	)	O
279	.	O
280	Soirée	O
280	à	O
280	9	O
280	h.	O
280	Matinée	O
280	jeudi	O
280	et	O
280	dlm.	O
280	.	O
281	à	O
281	.	O
282	2	O
282	h.	O
282	1/2	O
282	.	O
283	Musée	I-ORG
283	Grévin	I-ORG
283	Jeanne	I-ORG
283	d'	I-ORG
283	Arc	I-ORG
283	au	O
283	sacre	O
283	de	O
283	Chartes	O
283	VU	O
283	.	O
284	Le	O
284	Palais	I-ORG
284	des	I-ORG
284	Mirages	I-ORG
284	;	O
284	danses	O
284	iumi	O
284	.	O
285	neuses	O
285	Cinéma	O
285	le	O
285	plus	O
285	pariait	O
285	.	O
286	Moulin	O
286	de	O
286	la	O
286	Chanson	O
286	,	O
286	bd	I-LIEU
286	de	I-LIEU
286	Clichy	I-LIEU
286	(	O
286	T.	I-PERS
286	Gatenberg	I-PERS
286	40-40	O
286	)	O
286	.	O
287	A	O
287	9	O
287	h.	O
287	1/2	O
287	.	O
288	linthoven	O
288	,	O
288	Ferréol	I-LIEU
288	Marinier	I-LIEU
288	.	O
289	Mag	O
289	Mady	O
289	.	O
290	Théâtre	I-ORG
290	de	I-ORG
290	la	I-ORG
290	Tour-Eiffel	I-ORG
290	.	O
291	Cinéma	O
291	.	O
292	Asile	O
292	de	O
292	nuit	O
292	;	O
292	Abordage	O
292	,	O
292	en	O
292	scène	O
292	,	O
292	sketch	O
292	,	O
292	et	O
292	Sonnette	I-PERS
292	de	O
292	nuit	O
292	.	O
293	Faut	O
293	.	O
294	2	O
294	fr	O
294	.	O
295	,	O
295	asc	O
295	.	O
296	au	O
296	l	O
296	""""	O
296	""""	O
296	étage	O
296	comp	O
296	Cirque	O
296	d'	O
296	Hiver	O
296	(	O
296	cinéma	I-ORG
296	Pathéj	I-ORG
296	,	O
296	t.	O
296	912-25	O
296	)	O
296	.	O
297	Tous	O
297	les	O
297	jours	O
297	,	O
297	matinée	O
297	a	O
297	2	O
297	h.	O
297	soirée	O
297	8	O
297	h.	O
297	1/2	O
297	.	O
298	fous	O
298	les	O
298	vendredis	O
298	,	O
298	changement	O
298	de	O
298	programme	O
298	.	O
299	Pathe-Journal	O
299	.	O
300	sans	O
300	iamilie	O
300	.	O
301	Th	I-ORG
301	.	I-ORG
302	Grévin	I-ORG
302	,	O
302	10	O
302	,	O
302	bd	I-LIEU
302	Montmartre	I-LIEU
302	.	O
303	A	O
303	3	O
303	h.	O
303	et	O
303	9	O
303	h.	O
303	.	O
304	Miquelle	I-PERS
304	et	O
304	sa	O
304	mère	O
304	.	O
305	A	O
305	5	O
305	h.	O
305	,	O
305	Oh	O
305	!	O
306	gni	O
306	l'	O
306	an	O
306	neuf	O
306	revue	O
306	Faut	O
306	2	O
306	fr	O
306	.	O
307	,	O
307	entrée	O
307	du	O
307	musée	O
307	comprise	O
307	Bal	I-ORG
307	Tabarin	I-ORG
307	.	O
308	De	O
308	4	O
308	a	O
308	7	O
308	Il	O
308	,	O
308	30	O
308	.	O
309	apéritif-tango	O
309	Tous	O
309	les	O
309	soirs	O
309	,	O
309	quadrilles	O
309	excentriques	O
309	Samedi	O
309	prochain	O
309	,	O
309	tête	O
309	des	O
309	ruines	O
309	.	O
310	Tour	O
310	Eiffel	O
310	.	O
311	De	O
311	10	O
311	h.	O
311	du	O
311	matin	O
311	à	O
311	la	O
311	nuit	O
311	étage	O
311	,	O
311	restaurant-brasserie	O
311	,	O
311	déjeuners	O
311	.	O
312	Ma	O
312	tinée	O
312	.	O
313	dimanches	O
313	et	O
313	fêtes	O
313	,	O
313	a	O
313	3	O
313	heures	O
313	.	O
314	Ejttghiea	O
314	.	O
315	Sources	O
315	sulfureuses	O
315	Etablissement	O
315	'	O
315	thermal	O
315	.	O
316	Casino	O
316	.	O
317	SUIFS	O
317	Le	O
317	suit	O
317	en	O
317	branches	O
317	pour	O
317	!	O
318	a	O
318	province	O
318	au	O
318	reudeman	O
318	,	O
318	Le	O
318	suit	O
318	au	O
318	rendement	O
318	de	O
318	70	O
318	0/0	O
318	vaut	O
318	5S	O
318	10	O
318	.	O
319	ACIDE	O
319	STÉARIQUE	O
319	saponification	O
319	ÏM	O
319	distillation	O
319	Hfl	O
319	GLYCERINE	O
319	bruteaapomtication	O
319	lessive	O
319	80	O
319	137	O
319	;	O
319	>0	O
319	FECULES	O
319	On	O
319	cote	O
319	léculcs	O
319	giauw	O
319	l'	O
319	ariâ	O
319	,	O
319	de	O
319	à	O
319	37	O
319	Oise	I-LIEU
319	,	O
319	37	O
319	Vosges	I-LIEU
319	,	O
319	iai	O
319	à	O
319	tes	O
319	100	O
319	kilo	O
319	gare	O
319	de	O
319	la	O
319	ftculorie	O
319	.	O
320	Cours	O
320	du	O
320	disponible	O
320	,	O
320	type	O
320	officiel	O
320	supérieur	O
320	,	O
320	AMIDON	O
320	pm	O
320	trament	O
320	n	O
320	;	O
320	<	O
320	1	O
320	I	O
320	de	O
320	riz	O
320	fleur	O
320	>v	O
320	7	O
320	flr	O
320	niû	O
320	,	O
320	^	O
320	t	O
320	?	O
321	n	O
321	'	O
321	""""	O
321	ilnàr	O
321	t	O
321	CHANCEMENT	O
321	D'	O
321	ADRESSE	O
321	Now	O
321	prévenons	O
321	nos	O
321	abortnés	O
321	que	O
321	toute	O
321	demande	O
321	de	O
321	changement	O
321	(	O
321	t'	O
321	adresse	O
321	doit	O
321	être	O
321	de	O
321	la	O
321	de	O
321	?	O
322	nière	O
322	bande	O
322	du	O
322	Journ»i	O
322	ou	O
322	de	O
322	i'ancleuao	O
322	adresse	O
322	,	O
322	et	O
322	ae	O
322	oir	O
322	.	O
323	HO	O
323	pour	O
323	frais	O
323	de	O
323	réimpression	O
323	de	O
323	nouvelles	O
323	bandes	O
323	.	O
324	Madame	O
324	,	O
324	Mademoiselle	O
324	,	O
324	Le	O
324	pins	O
324	complet	O
324	,	O
324	le	O
324	plus	O
324	répandu	O
324	.	O
325	le	O
325	pies	O
325	intéressant	O
325	des	O
325	Journaux	O
325	féminins	O
325	LE	I-ORG
325	PETIT	I-ORG
325	ÉCHO	I-ORG
325	DE	I-ORG
325	LA	I-ORG
325	MODE	I-ORG
325	chaque	O
325	numéro	O
325	,	O
325	vendu	O
325	10	O
325	centimes	O
325	partout	O
325	,	O
325	étant	O
325	II	O
325	REMBOURSABLE	O
325	PAR	O
325	UN	O
325	BON	O
325	DE	O
325	DIX	O
325	CENTIMES	O
325	î	O
325	j	O
325	;	O
325	j	O
325	Accepté	O
325	pour	O
325	50	O
325	de	O
325	la	O
325	valeur	O
325	de*	O
325	objets	O
325	désigné*	O
325	dans	O
325	le	O
325	journal	O
325	a	O
325	Le	O
325	nomero	O
325	1	O
325	en	O
325	vente	O
325	cette	O
325	semaine	O
325	contient	O
325	S	O
325	2	O
325	Patrons	O
325	découpés	O
325	inédits	O
325	dont	O
325	une	O
325	Blouse	O
325	pour	O
325	Carçoanel	O
325	1	O
325	Grande	O
325	feuille	O
325	de	O
325	Broderies	O
325	décalquables	O
325	au	O
325	fer	O
325	chaud	O
325	et	O
325	1	O
325	Supplément	O
325	Littéraire	O
325	Le	O
325	résultat	O
325	du	O
325	Grand	O
325	Concours	O
325	d'	O
325	activité	O
325	féminine	O
325	450.000	O
325	EXEMPLAIRES	O
325	PAR	O
325	SEMAINE	O
325	Maladies	O
325	secrètes	O
325	et	O
325	celle»	O
325	les	O
325	BISCUITS	O
325	DEPURATIFS	O
325	du	O
325	1C7C*1	O
325	!	O
326	H	O
326	I	O
326	I1V1	O
326	p.	O
326	OLLIVIEB	O
326	de	O
326	Paris	O
326	,	O
326	S£U/	O
326	.	O
327	S	O
327	̃	O
327	(	O
327	*P[JBtosroî(MiTTiK	O
327	approuvés	O
327	par	O
327	l'	O
327	Académie	I-ORG
327	de	I-ORG
327	Médecine	I-ORG
327	,	O
327	autorisés	O
327	du	O
327	«ouC^^mVlrflfM^^Bvernement	O
327	,	O
327	aprës	O
327	4	O
327	ans	O
327	d'	O
327	épreuves	O
327	faites	O
327	dans	O
327	les	O
327	hô*<CcflK^	O
327	pitau»	O
327	par5	O
327	commissions	O
327	de	O
327	JX&	O
327	l'	O
327	Académio	I-ORG
327	de	I-ORG
327	Médecine	I-ORG
327	sur	O
327	10.000	O
327	biscuits	O
327	.	O
328	Vote	O
328	d'	O
328	une	O
328	rècomp	O
328	nationale	O
328	de	O
328	24.000	O
328	'	O
328	.	O
329	Jugez	O
329	,	O
329	comparez	O
329	ces	O
329	témoignages	O
329	authentiques	O
329	,	O
329	ces	O
329	gmanties	O
329	uniques	O
329	de	O
329	toute	O
329	confiance	O
329	.	O
330	12	O
330	boite	O
330	de	O
330	25	O
330	biscuits	O
330	franco	O
330	5.40	O
330	.	O
331	Gratis	O
331	brochure	O
331	96	O
331	pages	O
331	avec	O
331	deux	O
331	Véritables	O
331	Biscuits	O
331	(	O
331	contre	O
331	trois	O
331	timbres	O
331	)	O
331	.	O
332	Consutt	O
332	.	O
333	de	O
333	1	O
333	h.	O
333	à	O
333	5	O
333	h.	O
333	et	O
333	parlettres	O
333	n	O
333	mnbre	O
333	pr	O
333	rép4	O
333	,	O
333	33	O
333	,	O
333	Rue	I-LIEU
333	de	I-LIEU
333	Rivoli	I-LIEU
333	,	O
333	33	O
333	,	O
333	PARIS	I-LIEU
333	.	O
334	va	O
334	TTNSP1	O
334	tbode	O
334	pour	O
334	guérir	O
334	uicères	O
334	,	O
334	jarabci	O
334	,	O
334	eczémas	O
334	,	O
334	tontes	O
334	maladies	O
334	de	O
334	la	O
334	peau	O
334	et	O
334	du	O
334	cuir	O
334	chevelu	O
334	,	O
334	maladies	O
334	nerveuses	O
334	épilepsic	O
334	,	O
334	ueurasthéoie	O
334	,	O
334	maladies	O
334	de	O
334	l'	O
334	estomac	O
334	,	O
334	des	O
334	poumons	O
334	,	O
334	rhumatismes	O
334	,	O
334	troubiss	O
334	dn	O
334	retour	O
334	d'	O
334	âge	O
334	,	O
334	hémorroïdes	O
334	,	O
334	constipation	O
334	,	O
334	albumine	O
334	.	O
335	Ecrire	O
335	à	O
335	-iL	O
335	l'	O
335	abjé	O
335	4<anret	O
335	.	O
336	curc	O
336	d'	O
336	Ervauville	I-LIEU
336	(	O
336	Loiret	I-LIEU
336	)	O
336	.	O
337	Timfcra	O
337	nrteense	O
337	.	O
338	94	O
338	Rue	I-LIEU
338	delà	I-LIEU
338	Chapelle	I-LIEU
338	.	O
339	PAAIS	O
339	aHEHT'3&>	O
339	MEUBLES-	I-ORG
339	CONFECTIOn	I-ORG
339	UfiGERiE	O
339	̃	O
339	RUOUTERIt	O
339	̃	O
339	BICyCLeTTSBi	O
339	H	O
339	OCCASION	O
339	BICYCLETTES	O
339	NEUVES	O
339	Garanties	O
339	3	O
339	ans	O
339	48	O
339	Ji	O
339	É	O
339	%	O
339	IBMOtSoiCRlDiT	O
339	jJlil	O
339	f	O
339	Farnand	I-PERS
339	CLÉMENT	I-PERS
339	•	O
339	U*vaUols-P*rr*t	O
339	(	O
339	8*lna6	O
339	Rétention-	O
339	b-joulaiaeata	O
339	,	O
339	ef	O
339	matinale	O
339	,	O
339	Rétrécissements	O
339	Détntf»	O
339	<u>	O
339	aae	O
339	foin	O
339	.	O
340	m	O
340	eoultun	O
340	.	O
341	nJ	O
341	em	O
341	.	O
342	ncv	O
342	Court	O
342	,	O
342	im	O
342	Intsrrompu	O
342	de	O
342	vos	O
342	fonctions	O
342	mensuelles»	O
342	Dt	O
342	.	O
343	r.	O
343	cJi&s	O
343	ren£ei9ns	O
343	;	O
343	ncat3	O
343	it	O
343	notice	O
343	gratuits	O
343	.	O
344	Aux	O
344	lecteurs	O
344	L'	O
344	ÉPARGNE	I-ORG
344	FONCIERE	I-ORG
344	DE	I-ORG
344	FRANCE	I-ORG
344	Entreprise	O
344	privée	O
344	»Msnjettie	O
344	au	O
344	contrôle	O
344	de	O
344	l'	O
344	Mtat	I-ORG
344	Société	I-ORG
344	anonyme	O
344	au	O
344	capital	O
344	de	O
344	Un	O
344	.	O
345	-tîIic	O
345	de	O
345	francs	O
345	Siège	O
345	social	O
345	:	O
345	60	O
345	,	O
345	rue	I-LIEU
345	Caumartin	I-LIEU
345	,	O
345	Paris	I-LIEU
345	ODELQUtS	O
345	EXEMPLES	O
345	et	O
345	remboursé	O
345	à	O
345	7	O
345	fr	O
345	.	O
346	,	O
346	--	O
346	l	O
346	m	O
346	apg	O
346	4^	O
346	a.	O
346	SI	O
346	Sl&Ta^yé	O
346	27	O
346	fr	O
346	.	O
347	,	O
347	et	O
347	CHACUN	O
347	I	O
347	AVANTAGES	O
347	EXCEPTIONNELS	O
347	OFFERTS	O
347	aux	O
347	lactemrm	O
347	de	O
347	ce	O
347	journal	O
347	L'	O
347	Epargna	I-ORG
347	Foncière	I-ORG
347	de	O
347	France	I-LIEU
347	consent	O
347	,	O
347	pendant	O
347	quelques	O
347	jours	O
347	:	O
347	aux	O
347	lecteurs	O
347	dU	O
347	'	O
347	[	O
347	Petit	I-ORG
347	Parisien	I-ORG
347	qui	O
347	feront	O
347	souscrire	O
347	autour	O
347	d'	O
347	eux	O
347	un	O
347	ou	O
347	plusieurs	O
347	Bons	O
347	d'	O
347	épugna	O
347	,	O
347	une	O
347	BONIFICATION	O
347	de	O
347	DOUZE	O
347	FRANCS	O
347	par	O
347	bon	O
347	.	O
348	acquise	O
348	sur	O
348	la	O
348	première	O
348	année	O
348	de	O
348	verse	O
348	ment	O
348	et	O
348	au	O
348	fur	O
348	et	O
348	à	O
348	mesure	O
348	des	O
348	paiement»	O
348	.	O
349	EN	O
349	OUTRE	O
349	,	O
349	ce	O
349	lecteur	O
349	,	O
349	souscrivant	O
349	lui-même	O
349	au	O
349	moyeo	O
349	du	O
349	bulletin	O
349	de	O
349	demanda	O
349	ci-dessous	O
349	,	O
349	recevra	O
349	,	O
349	comme	O
349	correspondant	O
349	,	O
349	la	O
349	même	O
349	BONIFICATION	O
349	de	O
349	DOUZE	O
349	FRANCS	O
349	pour	O
349	le	O
349	bon	O
349	qu'	O
349	il	O
349	souscrira	O
349	personnellement	O
349	.	O
350	Ce	O
350	que	O
350	verse	O
350	un	O
350	souscripteur	O
350	ordinaire	O
350	Ce	O
350	que	O
350	verse	O
350	un	O
350	souscripteur	O
350	de	O
350	ce	O
350	jourtMÉ	O
350	Potu	O
350	la	O
350	premiért	O
350	année	O
350	L	O
350	torrespoudant	O
350	four	O
350	ta	O
350	première	O
350	aimée	O
350	Pour	O
350	1	O
350	mois	O
350	.	O
351	î	O
351	fr	O
351	.	O
352	r'our	O
352	mots	O
352	.	O
353	37	O
353	tr	O
353	.	O
354	|	O
354	four	O
354	i	O
354	mois	O
354	.	O
355	5	O
355	fr	O
355	.	O
356	Pour	O
356	7	O
356	mois	O
356	.	O
357	M	O
357	fr	O
357	.	O
358	8	O
358	8	O
358	42	O
358	»	O
358	fi	O
358	a	O
358	a	O
358	8	O
358	–	O
358	3-	O
358	«	O
358	»	O
358	S	O
358	8	O
358	9	O
358	87	O
358	à	O
358	4	O
358	a	O
358	»	O
358	10	O
358	«2.8	O
358	4	O
358	–	O
358	i7	O
358	îo	O
358	«	O
358	•	O
358	!	O
359	»	O
359	U	O
359	87	O
359	|	O
359	5	O
359	si	O
359	0	O
359	Il	O
359	45	O
359	6	O
359	M	O
359	»	O
359	?	O
360	18	O
360	«8.8	O
360	6	O
360	–	O
360	25»	O
360	18	O
360	M.	O
360	Durée	I-PERS
360	maxima	O
360	des	O
360	versements	O
360	.	O
361	15	O
361	ANS	O
361	Somme	O
361	minima	O
361	garantie	O
361	après	O
361	20	O
361	ans	O
361	si	O
361	le	O
361	bon	O
361	*f	O
361	j	O
361	n'	O
361	a	O
361	pas	O
361	été	O
361	remboursé	O
361	à	O
361	un	O
361	tirage	O
361	quelconque	O
361	FR	O
361	.	O
362	BULLETIN	O
362	DE	O
362	DEMANDE	O
362	veailtes	O
362	mmscnre	O
362	pour	O
362	*»	O
362	.	O
363	a-	O
363	,	O
363	FBÂBS	O
363	Nom	O
363	ei	O
363	prénoms	O
363	M.	O
363	»_	O
363	Commune	O
363	Départ	O
363	dont	O
363	le	O
363	lais	O
363	ce	O
363	jour	O
363	le	O
363	versement	O
363	d	O
363	»	O
363	.	O
364	moi»	O
364	en	O
364	un	O
364	tnaradat	O
364	de	O
364	(	O
364	3	O
364	)	O
364	<1	O
364	)	O
364	lndinner	O
364	le	O
364	nombre	O
364	de	O
364	bons	O
364	que	O
364	Ion	O
364	veut	O
364	souscrire	O
364	.	O
365	le	O
365	.	O
366	(	O
366	S	O
366	)	O
366	Indiquer	O
366	le	O
366	nombre	O
366	de	O
366	mois	O
366	Que	O
366	l'	O
366	on	O
366	reut	O
366	paye»	O
366	en	O
366	une	O
366	fols	O
366	.	O
367	OICNAIB»»	O
367	(	O
367	3	O
367	)	O
367	Indiquer	O
367	ta	O
367	somme	O
367	correspondante	O
367	an	O
367	nombre	O
367	dit	O
367	muis	O
367	que	O
367	l'	O
367	on	O
367	paye	O
367	et	O
367	indiquée	O
367	au	O
367	tableau	O
367	ci	O
367	dessus	O
367	pour	O
367	le	O
367	souscripteur	O
367	Te	O
367	ce	O
367	journal	O
367	Adresser	O
367	ce	O
367	bulletin	O
367	de	O
367	demande	O
367	et	O
367	toute	O
367	la	O
367	correspondance	O
367	à	O
367	l'	O
367	Epargne	I-ORG
367	Foncière	I-ORG
367	p	O
367	ïiante	O
367	.	O
368	rue	I-LIEU
368	Cauaiartiu	I-LIEU
368	.	O
369	faris	O
369	.	O
370	(	O
370	Spécifier	O
370	sur	O
370	f'adrama	O
370	Servie»	O
370	du	O
370	Pettt	I-ORG
370	Paruien.1	I-ORG
370	tes	O
370	résultats	O
370	des	O
370	tirages	O
370	effectués	O
370	au	O
370	f&	O
370	Décembre	O
370	sont	O
370	communiqués	O
370	sur	O
370	demande	O
370	adressée	O
370	à	O
370	la	O
370	société	O
370	.	O
371	DYSPEPSIES	O
371	Gastralgies	O
371	,	O
371	Entérites	O
371	Pour	O
371	t	O
371	fr	O
371	prix	O
371	d'	O
371	une	O
371	boite	O
371	d'	O
371	Cupep»	O
371	teses	O
371	du	O
371	Dr	O
371	DUPEYROUX	I-PERS
371	,	O
371	ferments	O
371	digestifs	O
371	,	O
371	de	O
371	très	O
371	nombreuses	O
371	personnes	O
371	souf	O
371	I	O
371	frant	O
371	de	O
371	l'	O
371	estomac	O
371	et	O
371	de	O
371	l'	O
371	intestin	O
371	depuh	O
371	de	O
371	longues	O
371	années	O
371	se	O
371	sont	O
371	guéries	O
371	en	O
371	quel	O
371	.	O
372	ques	O
